Id_client,Total_amount,Gender,Age,Count_city,Response_communcation,Communication_3month,Tenure
235120,2314,F,25,1,1,1,8
235121,3566,F,26,1,0,1,10
235122,594,M,27,1,0,1,6
235124,8936,F,75,1,1,1,11
235125,11237,F,39,1,1,1,9
235126,11943,F,36,1,1,1,11
235130,12076,M,53,2,1,1,8
235133,6017,F,49,1,1,1,11
235134,9539,F,46,1,1,1,11
235137,5388,M,37,1,1,1,11
235142,5353,F,35,1,1,1,11
235143,7489,F,22,1,1,1,11
235148,4086,F,38,2,1,1,11
235150,13368,M,41,1,1,1,11
235152,5199,F,42,1,1,1,11
235155,4738,F,61,1,1,1,11
235156,2469,F,24,1,1,1,10
235157,854,M,23,1,1,1,9
235159,5082,F,53,1,1,1,10
235161,5434,F,40,1,1,1,11
235164,8631,M,38,1,1,1,9
235171,4648,F,55,1,1,1,11
235176,13235,F,39,1,1,1,12
235177,8109,M,33,1,1,1,10
235183,3638,M,63,1,0,1,10
235185,1860,F,23,1,0,1,8
235187,6806,F,64,1,1,1,10
235193,3937,F,44,1,1,1,10
235194,4147,F,26,1,0,1,11
235195,9932,F,68,1,1,1,10
235199,14275,F,35,1,1,1,10
235204,2963,F,42,1,1,1,6
235205,7921,F,21,1,1,1,9
235207,8584,F,55,1,1,1,8
235208,10662,F,42,1,1,1,9
235212,3423,F,50,1,1,1,6
235215,5683,F,77,1,1,1,11
235219,9529,F,61,1,1,1,11
235220,9957,F,68,1,1,1,10
235222,9315,M,43,1,1,1,8
235223,5111,M,38,1,0,1,9
235227,20337,M,45,1,1,1,10
235230,1450,F,24,2,1,1,6
235231,161,M,33,1,0,0,8
235232,11395,M,56,1,1,1,11
235234,5183,F,32,1,1,1,7
235238,2478,F,29,1,1,1,8
235242,6054,F,39,1,1,1,7
235247,10948,M,47,2,1,1,10
235253,3220,F,63,1,0,1,11
235254,1355,M,57,1,1,1,5
235255,12807,F,51,1,1,1,11
235256,5459,F,43,1,1,1,11
235268,6165,M,30,1,1,1,11
235269,12781,F,24,1,1,1,11
235271,12399,M,28,1,1,1,11
235275,2946,F,19,1,0,1,9
235277,9267,F,31,1,1,1,11
235280,2360,F,33,1,0,1,8
235281,12139,F,23,1,1,1,11
235288,1860,F,30,1,0,1,5
235291,2519,F,25,1,1,1,11
235293,5662,F,61,1,0,1,11
235294,9702,F,28,1,1,1,11
235299,2277,M,47,1,0,1,8
235302,9417,F,35,1,1,1,11
235304,8830,F,43,1,1,1,10
235309,13809,M,20,1,1,1,12
235311,10886,F,37,1,1,1,10
235313,9801,F,29,1,1,1,11
235314,938,M,52,2,0,1,8
235315,11654,F,52,1,1,1,11
235317,1713,F,41,1,0,1,7
235319,1736,F,29,1,1,1,10
235321,5957,M,55,1,1,1,9
235331,11734,M,29,1,1,1,11
235333,1074,F,55,1,0,1,6
235335,10485,M,43,2,1,1,10
235341,4877,F,55,1,1,1,5
235345,4130,M,22,1,0,1,10
235347,3671,F,49,1,1,1,6
235350,8037,F,1,1,1,1,7
235351,5001,M,27,1,1,1,10
235352,2993,M,32,3,1,1,12
235353,4989,F,30,2,1,1,11
235356,4897,F,55,2,0,1,9
235358,19450,F,45,1,1,1,11
235362,5676,M,36,1,1,1,10
235368,18558,F,32,3,1,1,11
235377,7382,F,60,1,0,1,8
235379,4058,M,22,1,0,1,6
235387,2149,F,42,1,1,1,4
235390,6657,M,46,1,1,1,9
235394,3149,F,25,1,1,1,9
235399,9499,F,37,1,1,1,11
235401,8321,M,33,1,0,1,6
235403,8501,F,49,2,1,1,12
235404,2032,F,35,1,1,1,9
235407,3919,F,51,2,1,1,6
235410,12002,F,54,1,0,1,12
235411,6552,F,30,1,1,1,10
235414,19168,F,51,1,1,1,11
235417,1804,F,66,1,0,1,3
235418,4268,F,44,1,0,1,7
235420,2966,F,60,1,1,1,7
235423,2299,F,63,1,0,1,10
235424,13144,M,55,1,1,1,11
235430,3345,F,41,1,1,1,11
235434,19766,F,44,1,1,1,10
235436,5934,F,56,1,0,1,11
235444,7139,F,55,1,1,1,11
235447,12039,F,35,1,1,1,11
235449,5272,F,19,1,1,1,9
235450,3669,M,20,1,0,1,9
235451,4864,M,23,1,1,1,12
235452,8541,F,25,1,1,1,11
235455,908,F,35,1,1,1,6
235463,5256,F,24,1,1,1,11
235464,754,M,39,1,0,1,3
235466,2439,F,26,1,0,1,6
235469,5680,F,55,1,1,1,5
235472,5605,F,25,1,1,1,7
235486,7221,F,55,1,1,1,10
235487,6079,M,28,1,1,1,10
235490,1302,M,32,1,0,1,7
235495,4171,F,66,1,1,1,9
235536,1125,F,38,1,0,1,6
235545,7087,F,30,1,1,1,10
235546,12958,M,30,2,1,1,11
235568,5588,F,70,1,0,1,6
235570,4651,M,32,1,1,1,8
235606,8557,M,23,1,0,1,9
235609,1000,F,44,1,0,1,6
235613,5779,F,47,2,1,1,8
235634,7894,M,27,1,1,1,11
235635,2143,,55,1,1,1,9
235665,8168,F,73,2,1,1,7
236088,7489,F,42,1,1,1,10
236109,17228,M,30,1,1,1,9
236120,15437,F,44,1,1,1,11
236159,983,F,39,1,0,1,7
236170,11223,F,31,1,1,1,10
236180,1727,F,55,1,0,1,8
236271,1955,F,57,1,0,1,6
236288,8283,F,25,1,1,1,11
236291,517,F,32,1,1,1,5
236304,8469,,,1,0,1,10
236314,8664,F,47,2,1,1,9
236332,7110,M,28,1,1,1,6
236353,7137,M,41,1,1,1,10
236374,13130,M,46,1,1,1,10
236378,15367,M,28,1,1,1,11
236399,8058,F,41,1,1,1,10
236409,2180,F,50,1,0,1,9
236426,8976,M,24,1,1,1,11
236448,381,M,50,1,0,1,4
237070,4719,M,53,1,1,1,9
237078,2632,M,43,1,1,1,8
237087,1167,F,58,1,1,1,9
237144,10402,M,33,2,1,1,11
237163,11438,F,53,1,1,1,10
237180,159,M,23,1,1,1,4
237212,959,M,55,1,0,1,9
237342,9981,F,30,1,1,1,11
237343,5067,M,58,1,1,1,11
237357,4640,F,43,1,1,1,11
237380,816,F,37,1,0,1,8
237385,8622,M,31,1,1,1,10
238591,5630,F,44,1,0,1,8
239018,6510,M,37,1,1,1,12
244617,5350,F,32,1,1,1,11
244665,5443,M,29,1,1,1,11
244667,3201,F,70,1,1,1,10
244670,3098,M,24,1,0,1,8
244697,13566,F,46,1,1,1,10
244711,7952,F,40,1,1,1,10
244730,375,M,37,1,0,1,7
244763,9729,F,54,1,1,1,9
244783,5902,F,47,1,1,1,10
244829,882,F,38,1,1,1,7
244833,9777,F,35,1,1,1,11
244852,2006,F,37,1,1,1,9
244855,3690,F,42,1,0,1,9
244872,3965,F,26,1,1,1,9
244875,13093,M,47,1,1,1,9
244978,2808,F,16,1,1,1,9
244979,2957,F,48,1,1,1,11
260528,1972,M,33,1,0,1,6
260559,12342,M,36,1,0,1,10
260699,6202,M,33,1,1,1,7
260726,3400,M,33,2,0,1,7
260728,6551,F,43,1,1,1,10
260731,6277,F,44,1,1,1,10
260732,2768,F,41,1,0,1,10
260797,5115,F,21,1,0,1,9
260798,1028,M,44,1,0,1,9
260805,2858,F,27,1,1,1,7
260810,7826,F,42,1,1,1,11
260857,4742,M,36,1,1,1,6
260872,2525,F,66,1,0,1,7
260910,8302,F,57,1,1,1,10
260949,3571,F,24,1,1,1,6
260953,3604,F,24,1,0,1,6
260972,2490,M,27,1,0,1,6
260985,3025,F,45,1,0,1,9
261010,10976,F,50,1,1,1,10
261014,1989,F,49,1,0,1,8
261110,1765,F,41,1,0,1,8
261123,4857,F,28,1,0,1,7
261161,6420,M,72,1,1,1,11
261171,2347,M,25,1,1,1,10
261197,330,F,30,1,0,1,5
261227,2080,F,31,1,1,1,8
261243,570,M,19,1,0,1,6
261244,1977,F,47,1,1,1,9
261247,17364,F,53,1,1,1,10
261272,899,F,27,1,0,1,5
261282,3575,F,62,1,1,1,10
261327,10841,F,36,1,0,1,8
261329,12261,M,60,1,1,1,6
261345,1330,F,66,1,0,1,10
261360,4625,F,35,1,1,1,10
261389,4515,,,1,0,1,6
261407,794,F,17,1,0,1,6
261493,3912,F,31,1,0,1,8
261511,7499,M,28,1,0,1,9
261520,4270,M,39,1,1,1,9
261598,472,F,50,1,0,1,4
263595,1782,M,63,1,0,1,6
263599,3273,M,62,1,1,1,10
263617,686,F,38,1,0,1,3
263643,14182,M,65,1,1,1,10
263657,10485,F,30,1,0,1,10
263659,7256,F,32,2,0,1,8
263694,5066,F,43,1,1,1,8
263734,11705,M,55,1,1,1,9
263783,3684,M,43,1,0,1,10
263830,6552,M,31,1,0,1,9
263834,15742,F,22,1,0,1,11
263851,2772,F,56,1,0,1,7
263862,5497,M,42,1,0,1,5
264820,1031,M,58,1,1,1,6
264829,423,F,59,1,0,1,3
264830,8377,M,66,1,0,1,9
264831,6234,F,65,1,1,1,10
264836,16593,F,52,1,1,1,10
264840,1857,F,24,1,0,1,3
264846,2081,F,79,1,1,1,9
264847,3469,F,74,1,1,1,9
264850,2842,F,28,1,0,1,10
264851,4052,M,50,1,0,1,8
264852,8517,M,39,1,1,1,10
264855,2030,M,55,2,1,1,10
264860,1228,M,79,1,0,1,5
264861,2209,M,43,1,1,1,5
264862,15572,F,51,1,1,1,9
264863,4713,F,42,1,0,1,9
264874,1027,F,32,1,1,1,9
264875,2256,M,36,1,0,1,9
264876,2467,M,18,1,0,1,9
264878,4796,M,31,1,1,1,10
264883,3187,M,47,2,0,1,10
264886,8254,M,34,1,1,1,12
264892,1889,M,54,1,0,1,5
264898,3747,M,38,2,0,1,10
264900,7901,M,64,1,0,1,8
264908,7143,M,58,1,1,1,10
264909,3292,F,46,1,0,1,10
264915,2338,M,21,1,1,1,8
264917,6858,M,46,1,1,1,8
264919,7209,F,35,1,1,1,9
264921,9199,F,30,1,1,1,11
264922,177,M,32,1,0,1,8
264925,726,M,43,1,0,0,7
264927,4227,M,54,1,1,1,8
264928,2819,F,41,1,0,1,9
264933,3722,F,30,1,0,1,8
264936,4921,F,25,1,1,1,10
264939,1243,F,62,1,0,1,7
264945,1163,M,49,1,0,1,8
264949,8452,F,36,1,1,1,8
264952,6110,F,63,1,0,1,9
264956,4145,F,52,1,1,1,10
264958,3519,F,42,1,1,1,10
264960,3886,F,68,1,1,1,10
264967,5510,M,62,1,1,1,10
264969,9370,F,34,2,0,1,10
264971,3217,F,28,1,0,1,7
264972,11735,F,54,1,1,1,10
264974,2891,M,26,1,0,1,7
264977,4617,M,60,1,0,1,10
264982,3496,M,26,1,0,1,9
264984,647,F,25,1,1,1,6
264985,6770,M,24,1,0,1,9
264986,2223,F,45,1,0,1,5
264989,2122,F,57,1,1,1,4
264993,6294,F,67,1,0,1,9
264994,5861,F,71,1,1,1,10
264997,8416,M,45,1,1,1,8
264999,13255,F,40,2,0,1,10
265017,3224,F,66,1,1,1,10
265059,6698,F,37,1,1,1,9
265117,249,M,72,1,0,0,6
265121,5600,M,63,1,1,1,10
265168,4700,F,37,1,0,1,11
265224,151,F,27,1,0,0,4
265225,1771,F,50,1,0,1,6
265240,4393,M,40,1,1,1,10
265255,907,F,23,2,0,1,5
265257,7525,M,55,1,1,1,6
265304,4475,F,20,2,0,1,9
265332,6369,F,35,1,1,1,7
265364,2086,F,21,1,1,1,11
265380,1349,F,57,1,0,1,9
265416,813,F,40,1,1,1,6
265472,11232,M,33,1,1,1,10
265497,13259,M,28,1,0,1,4
265518,5659,M,57,1,1,1,9
265524,2794,F,32,1,1,1,6
265542,6454,F,50,1,1,1,10
265568,4038,M,55,1,1,1,6
265583,2074,F,70,1,1,1,6
265674,917,F,55,1,0,1,6
265676,3036,F,34,1,0,1,9
265954,3314,F,28,1,1,1,7
265982,2200,M,20,1,0,1,5
265997,5106,M,28,1,0,1,11
265999,1035,F,52,1,0,1,8
269113,1823,M,49,1,1,1,8
269139,8533,F,38,1,1,1,9
269281,5347,F,34,1,0,1,11
270513,4834,F,28,1,0,1,5
270527,8305,F,62,1,0,1,8
270944,14072,F,30,1,1,1,10
270976,15606,F,68,1,1,1,10
270978,3274,F,59,2,0,1,5
270988,7530,F,41,1,0,1,8
280095,3917,F,27,1,0,1,8
280221,6265,M,36,1,1,1,6
280362,2664,M,24,1,0,1,6
280443,5236,M,53,1,1,1,10
281097,4133,F,44,1,1,1,8
281112,6424,F,58,1,0,1,4
281235,4895,F,24,1,0,1,7
281309,20533,F,53,1,0,1,9
281395,5569,F,42,1,1,1,9
281432,12765,F,50,1,0,1,10
282096,5341,M,45,1,0,1,9
282139,2607,F,58,1,0,1,9
282226,1567,F,32,1,0,1,6
282227,3789,M,42,2,1,1,6
282252,1512,F,56,1,0,1,4
282357,2074,M,71,1,1,1,9
282420,1327,M,52,1,0,1,6
282435,1282,F,63,1,0,1,4
282501,969,M,57,1,0,1,7
282502,11351,F,53,1,1,1,10
282508,19289,F,40,1,1,1,10
282511,8308,M,37,1,1,1,8
282518,5836,F,31,1,1,1,9
282520,3215,M,34,1,0,1,7
282528,7449,F,47,1,0,1,10
282529,572,M,30,1,1,1,5
282535,7021,F,26,1,0,1,9
282541,3774,F,35,2,1,1,9
282546,2844,,36,1,1,1,9
282550,7336,M,47,1,1,1,7
282555,6523,M,36,1,1,1,8
282562,4313,F,42,2,1,1,9
282564,4357,F,61,1,1,1,8
282566,10372,F,59,1,0,1,9
282569,1417,F,63,1,0,1,7
282570,1959,M,83,1,0,1,8
282573,4313,M,31,1,0,1,7
282576,4043,F,39,1,1,1,9
282578,5444,F,64,1,1,1,7
282591,2157,M,22,1,0,1,7
282594,2476,F,50,1,1,1,8
282596,4718,F,64,1,0,1,5
282601,8706,M,28,1,0,1,7
282603,9334,F,52,1,1,1,10
282606,2507,F,18,1,0,1,5
282615,14886,F,37,1,0,1,8
282617,9820,F,36,1,0,1,9
282626,1322,F,77,1,1,1,9
282628,10086,F,24,2,0,1,10
282630,3549,M,16,1,0,1,8
282638,13749,M,27,1,1,1,10
282640,5116,F,70,1,1,1,9
282646,1622,M,24,1,0,1,7
282650,1700,F,24,1,0,1,8
282656,3695,F,40,1,1,1,8
282676,5517,F,22,1,1,1,9
282679,6777,F,26,1,1,1,10
282683,10440,M,25,1,0,1,10
282695,1773,M,33,1,0,1,10
282697,3338,F,66,1,0,1,9
282698,1897,F,21,1,0,1,5
282700,6863,F,25,1,0,1,6
282702,15411,F,65,1,1,1,12
282704,4323,M,26,1,0,1,8
282706,10075,F,56,2,1,1,8
282708,1755,M,34,1,0,1,4
282711,1732,F,24,1,1,1,7
282716,7542,F,49,1,0,1,9
282722,4400,F,50,1,0,1,9
282723,7546,M,49,1,1,1,9
282725,7280,F,62,1,1,1,9
282727,1611,M,31,1,1,1,9
282728,9705,F,22,1,1,1,8
282730,1145,F,55,1,0,1,5
282733,1520,M,51,1,1,1,4
282743,4708,F,58,1,0,1,9
282745,3103,F,47,1,0,1,6
282777,1713,F,30,1,0,1,6
282807,9515,F,39,1,1,1,11
282811,1334,F,65,1,1,1,10
283165,7241,F,31,1,1,1,8
283169,4288,,,1,0,1,4
283170,4836,F,28,1,0,1,9
283171,725,F,59,1,1,1,4
283176,11685,M,36,1,1,1,10
283178,4442,F,25,1,0,1,8
283182,16489,M,41,2,1,1,8
283183,12840,F,41,1,1,1,10
283184,2205,M,52,1,0,1,5
283192,8670,F,44,1,1,1,9
283197,7639,F,53,1,0,1,8
283198,7127,M,31,1,0,1,9
283207,4625,F,34,1,0,1,9
283212,10924,F,36,1,1,1,9
283225,796,F,61,1,0,1,7
283228,2497,F,47,1,0,1,9
283232,9192,F,46,1,0,1,12
283233,1971,M,47,1,0,1,10
283236,3504,F,54,1,1,1,9
283239,1537,M,17,1,0,1,2
283240,1435,F,41,1,1,1,6
283246,4273,F,52,1,0,1,6
283248,4763,M,60,1,0,1,9
283254,1972,M,34,1,1,1,6
283257,7124,M,51,1,1,1,8
283261,7818,F,42,1,1,1,9
283272,6795,M,52,1,1,1,7
283276,10015,F,59,1,1,1,9
283285,2171,F,34,1,0,1,4
283347,5851,F,50,2,0,1,9
283351,6935,M,24,1,0,1,9
283355,2033,F,26,1,1,1,9
283356,7347,F,49,1,0,1,12
283358,7286,M,36,1,0,1,10
283359,8444,M,37,1,1,1,9
283361,4808,F,30,1,0,1,8
283364,11080,M,31,1,0,1,8
283367,13924,F,34,1,1,1,9
283368,10549,M,38,1,1,1,9
283372,14997,M,45,1,1,1,9
283373,16509,M,36,1,1,1,9
283375,8828,F,56,1,1,1,9
283382,1307,F,35,2,1,1,10
283386,951,M,56,2,0,1,4
283389,9022,M,35,1,0,1,8
283391,4498,F,56,1,1,1,9
283402,7563,F,30,1,1,1,3
283406,3320,F,28,1,1,1,5
283408,4331,F,33,2,1,1,9
283412,10387,M,67,1,1,1,9
283423,5404,F,42,1,1,1,8
283424,1432,M,40,1,0,1,4
283428,4525,F,48,1,1,1,9
283433,3550,M,36,1,1,1,9
283434,8587,F,56,2,1,1,9
283436,8849,M,34,2,1,1,9
283437,1113,F,31,1,1,1,8
283444,8819,F,59,1,1,1,9
283446,6134,M,47,1,0,1,11
283448,18307,F,33,2,0,1,12
283455,729,F,53,1,0,1,3
283457,635,M,29,1,1,1,6
283458,1441,F,29,1,0,1,8
283461,4105,F,55,1,0,1,9
283465,2683,F,45,1,1,1,7
283468,903,M,23,1,0,1,4
283469,3498,,,1,0,1,6
283470,736,M,24,1,0,1,2
283474,1681,M,53,1,0,1,6
283476,1088,F,18,2,0,1,6
283480,9693,M,23,1,1,1,9
283481,3779,F,34,1,1,1,10
283483,16924,M,37,1,1,1,10
283484,2991,F,30,1,0,1,8
283489,434,M,39,1,0,1,5
283492,6526,,,1,1,1,9
283494,5266,M,30,1,0,1,10
283537,14784,F,35,1,1,1,10
283589,7515,M,54,1,1,1,9
285612,2876,F,64,1,1,1,6
285624,9638,F,21,1,1,1,10
285653,4091,F,43,1,1,1,8
285680,2925,F,58,1,0,1,9
285683,1900,F,73,1,1,1,9
285733,2171,M,30,1,0,1,4
285787,3228,F,44,1,1,1,8
285828,6802,M,47,1,1,1,9
285974,6070,M,50,1,1,1,9
286051,556,F,57,1,0,1,4
286057,3516,F,21,1,0,1,6
286894,6519,F,28,1,1,1,9
286897,2195,M,30,1,0,1,7
286904,4481,F,52,1,0,1,7
286905,575,F,57,1,1,1,5
286916,3651,F,39,1,0,1,9
286942,4809,F,42,1,1,1,9
287020,6620,M,39,2,0,1,8
287031,6066,F,58,1,0,1,8
287032,15338,M,1,1,0,1,7
287057,1628,F,64,1,0,1,5
287060,13182,F,52,1,1,1,9
287071,4660,F,27,1,1,1,9
287092,1125,F,39,1,0,1,5
287093,6126,M,45,1,0,1,8
287121,11938,M,32,1,0,1,9
287129,16578,F,40,1,1,1,9
287153,7460,F,28,1,1,1,6
287167,1468,F,64,1,1,1,8
287169,3284,F,46,1,0,1,6
287177,3310,F,67,1,1,1,9
287179,360,F,36,1,0,1,6
287221,1702,F,24,2,0,1,5
287275,2513,F,34,1,1,1,9
287309,3068,F,32,1,1,1,6
287314,713,F,71,1,1,1,7
287356,7287,M,27,1,1,1,8
287360,15876,M,47,1,1,1,9
287392,2186,M,57,1,1,1,4
287404,6601,M,19,1,1,1,9
287405,9497,M,70,1,1,1,9
287457,1348,F,20,1,1,1,7
287460,1614,F,38,1,0,1,7
287850,800,M,41,1,1,1,9
288507,1975,F,61,1,0,1,9
288521,3412,F,31,1,0,1,8
288528,370,M,52,1,1,1,5
288658,7699,F,74,1,1,1,8
288669,781,F,77,1,1,1,7
288670,4231,F,65,1,0,1,7
288679,12759,F,63,1,1,1,10
288680,1494,M,36,1,1,1,5
288681,5511,F,26,1,1,1,10
288711,7885,M,44,1,1,1,9
288737,6146,F,40,1,1,1,8
288742,3864,F,49,1,1,1,5
288744,2773,M,35,1,0,1,9
288745,755,F,66,1,0,0,4
288759,2918,M,40,1,1,1,9
288760,4489,F,44,1,0,1,9
288780,2484,F,58,1,1,1,9
288781,11001,F,46,1,1,1,9
288788,4740,F,36,3,1,1,7
288789,3750,F,71,1,1,1,9
288828,4303,M,58,1,1,1,5
288837,1519,M,19,1,1,1,6
288911,7306,F,37,1,1,1,9
288965,1649,F,41,1,1,1,10
289034,18261,F,55,1,0,1,11
289566,8753,M,24,1,1,1,6
289656,4853,M,67,1,1,1,6
289671,1230,F,60,1,1,1,7
289678,6887,F,35,1,1,1,8
289803,3142,F,61,1,1,1,9
289812,4204,F,59,1,1,1,9
289834,4694,F,64,1,1,1,9
289836,3247,F,69,1,1,1,8
289868,11000,F,39,1,0,1,9
289871,17678,F,36,1,0,1,8
289970,1599,F,77,1,1,1,9
300532,3998,M,30,1,0,1,7
300546,7879,F,31,1,1,1,8
300550,3746,M,25,1,1,1,8
300552,1900,M,50,1,0,1,6
300553,7571,M,32,1,1,1,8
300555,1464,M,65,1,0,1,7
300570,4823,F,62,1,1,1,12
300572,4789,F,26,2,0,1,8
300585,3270,M,50,2,0,1,9
300594,2044,,,1,0,1,6
300612,343,M,40,1,0,1,5
300617,179,M,58,1,0,1,5
300618,55,M,25,1,0,1,2
300635,8783,F,63,1,1,1,7
303183,659,F,21,1,0,1,7
303264,11297,F,55,1,0,1,9
303482,2148,F,36,1,1,1,5
370030,6164,F,51,1,1,1,7
370046,4787,M,18,1,0,1,7
370098,4794,F,41,1,1,1,6
370105,3103,F,39,1,1,1,7
370115,1760,M,36,1,1,1,6
370131,2742,M,50,1,1,1,7
370143,1805,F,40,1,1,1,6
370144,823,F,49,1,1,1,6
370179,169,F,59,1,1,1,4
370194,1944,F,28,1,1,1,6
370221,4211,M,25,1,1,1,5
370228,13180,F,37,1,0,1,7
370262,945,M,57,1,1,1,4
370289,1218,F,23,1,1,1,7
370291,1534,F,35,1,1,1,5
370339,3076,F,68,1,1,1,6
370354,2473,F,28,2,1,1,6
370374,744,F,33,1,1,1,2
370401,7779,F,54,1,1,1,7
370404,2038,M,65,1,1,1,7
370410,3839,F,25,1,0,1,7
370411,1213,M,33,1,1,1,5
370482,7085,F,83,1,0,1,7
370536,2409,M,36,1,1,1,7
370552,3283,M,41,1,0,1,5
370561,1155,F,49,1,1,1,4
370660,4644,F,52,1,0,1,7
370680,6379,M,19,2,0,1,6
370719,3118,F,58,1,1,1,7
370730,1728,F,62,1,1,1,7
370755,5822,F,48,1,1,1,2
370757,494,M,56,1,1,1,5
370758,576,F,55,1,1,1,3
370808,4678,F,41,1,1,1,7
370825,965,M,55,1,1,1,6
370833,12421,F,23,1,0,1,7
370846,2959,F,38,1,1,1,6
370863,4573,M,23,1,0,1,7
370872,7308,M,35,1,1,1,7
370882,7677,F,33,1,1,1,5
370888,4149,M,33,1,1,1,4
370948,1392,M,22,1,1,1,7
370996,5512,F,39,1,1,1,6
371012,3431,F,53,1,0,1,7
371033,2068,M,26,1,1,1,4
371035,4554,F,34,1,1,1,5
371037,260,M,36,1,1,1,2
371041,8535,M,28,2,0,1,7
371047,5752,M,59,1,0,1,7
371055,2747,M,43,1,1,1,7
371062,408,F,69,1,1,1,4
371070,7159,F,51,1,0,1,7
371097,5145,F,28,1,0,1,7
371104,3478,M,42,1,1,1,5
371105,7064,F,43,1,1,1,7
371114,3721,F,58,2,1,1,6
371176,1304,M,53,1,1,1,4
371179,4144,M,43,1,1,1,4
371186,3773,M,29,1,1,1,7
371198,913,F,56,1,1,1,5
371237,4554,F,39,1,1,1,6
371239,2828,F,36,1,1,1,7
371263,3675,M,45,1,1,1,10
371265,3058,F,37,1,1,1,7
371300,1375,F,43,1,1,1,4
371306,6107,F,57,1,0,1,9
371338,5715,M,27,1,0,1,8
371389,5440,F,51,1,1,1,7
371404,2090,F,40,1,1,1,3
371405,15649,M,42,1,1,1,6
371435,1577,M,8,1,1,1,2
371440,1226,M,20,1,1,1,7
371459,2714,F,41,1,1,1,7
371461,2110,F,29,1,1,1,6
371507,1305,M,45,1,1,1,5
371508,2045,F,41,1,0,1,7
371548,5106,F,32,2,0,1,7
371550,1577,F,29,1,1,1,4
371561,3709,F,37,1,1,1,7
371575,11404,M,60,1,0,1,7
371606,515,F,49,1,1,1,2
371607,4312,F,27,1,0,1,7
371625,4543,F,31,1,1,1,7
371644,3398,F,60,1,0,1,7
371646,657,F,59,2,1,1,2
371654,977,M,47,1,1,1,4
371694,1587,F,57,1,1,1,6
371696,1188,M,35,1,1,1,6
371698,9235,F,65,1,0,1,7
371737,2882,M,27,1,1,1,3
371760,1502,M,20,1,1,1,6
371762,3382,M,23,1,1,1,7
371767,625,F,21,1,1,1,4
371793,1494,F,29,1,1,1,5
371820,8212,F,38,1,0,1,7
371929,954,M,47,1,1,1,4
371937,13597,F,45,1,0,1,7
371964,1601,F,41,1,1,1,6
371981,498,F,58,1,1,1,6
377461,378,F,57,1,1,1,5
377849,328,F,60,1,1,1,4
380823,2098,F,54,1,1,1,6
380831,15567,M,38,1,1,1,5
380849,3693,F,29,1,1,1,6
380920,1203,,,1,1,1,6
380963,2123,F,40,1,1,1,7
381004,2777,F,40,1,1,1,6
381017,1170,F,28,1,1,1,6
381029,2490,M,24,2,1,1,4
381040,1268,M,45,1,1,1,6
381046,1432,M,59,1,1,1,6
381068,608,M,24,1,1,1,5
381091,3005,M,19,1,0,1,7
381102,3258,F,54,1,1,1,7
381111,5560,F,61,1,1,1,7
381163,7786,M,49,1,0,1,9
381187,3488,F,56,1,1,1,7
381223,7324,M,48,2,1,1,6
381297,4204,F,69,1,0,1,11
389649,15929,M,53,1,0,1,7
396024,6214,F,54,1,0,1,7
396030,15363,F,22,1,1,1,5
396087,2386,M,44,1,1,1,4
396095,4930,F,53,1,1,1,6
396097,1412,F,41,1,0,0,7
396105,2425,M,41,1,1,1,5
396126,563,F,22,2,1,1,4
396127,989,F,18,1,1,1,4
396171,2141,F,47,1,1,1,6
396208,2246,M,26,1,1,1,6
396240,3882,F,32,1,1,1,7
396262,1036,F,25,1,1,1,5
396264,2029,F,24,1,1,1,7
396290,137,M,23,1,0,0,4
396291,5963,F,48,1,0,1,7
396304,1812,M,29,1,1,1,5
396341,4643,M,55,1,1,1,6
396347,9980,F,40,1,1,1,7
396360,8210,M,58,1,0,1,7
396405,2395,M,26,1,1,1,7
396437,5529,M,75,1,0,1,7
396452,13322,F,33,1,1,1,7
396456,3380,F,72,1,1,1,6
396473,2165,F,49,1,1,1,6
396558,3539,F,26,1,1,1,6
396569,885,F,30,1,1,1,4
396577,3554,F,40,2,1,1,7
396590,4040,F,27,1,1,1,7
396671,1007,F,23,1,1,1,2
396742,1936,F,33,1,1,1,5
396746,1783,F,48,1,1,1,7
396806,3395,M,32,1,1,1,8
396814,4604,F,73,1,1,1,7
396871,1368,F,20,1,1,1,3
396954,4254,M,35,1,1,1,7
396993,1009,M,29,1,1,1,2
397013,2390,M,21,1,1,1,2
397076,998,F,73,1,1,1,6
397133,5114,F,45,1,1,1,7
397139,8634,F,19,2,0,1,7
397149,8859,M,41,2,0,1,7
397174,13337,M,28,1,1,1,7
397206,2105,M,62,1,1,1,6
397210,5327,F,35,1,1,1,4
397245,2418,F,55,1,1,1,5
397292,2054,F,29,1,1,1,5
397314,809,F,23,1,1,1,6
397325,4238,F,44,1,1,1,4
397327,4551,M,32,1,1,1,6
397332,766,F,59,1,1,1,3
397358,1641,F,19,2,1,1,6
397394,1617,F,48,1,1,1,7
397461,2092,F,67,1,0,1,7
397462,12001,F,51,1,0,1,7
397479,1095,F,20,1,1,1,6
397502,5081,F,38,1,0,1,7
397542,509,F,61,1,1,1,5
397608,2898,F,26,1,1,1,7
397701,5935,F,36,1,1,1,7
397712,12229,M,29,1,1,1,7
397744,1314,F,59,1,1,1,6
397768,1771,F,30,1,1,1,5
397791,2208,F,80,1,1,1,7
397801,2660,,,1,1,1,7
397810,4005,F,56,1,1,1,4
397819,1470,M,44,1,1,1,5
397844,2012,F,68,1,1,1,7
